# Pos SignalBLM SignalBLMNorm
3.255	-6.96973752769109e-12	0.0784598076554433
3.235	-7.689508346574256e-12	0.08656241980994754
3.215	-6.186575719828022e-12	0.06964358974710817
3.195	-4.8740213938624045e-12	0.05486788843218389
3.175	-7.61999295716652e-12	0.08577987038676559
3.155	-7.477789428781626e-12	0.08417905522827852
3.135	-7.572864733786157e-12	0.08524933802067934
3.115	-5.947108998902224e-12	0.06694786228404803
3.095	-7.194289675423152e-12	0.08098763861746675
3.075	-6.918972875770694e-12	0.07788833924511289
3.055	-5.7833391571970596e-12	0.06510427058078826
3.035	-5.954418324062631e-12	0.06703014490142037
3.015	-6.486394892601763e-12	0.07301871750963594
2.995	-1.1235640048071026e-11	0.12648197346815784
2.975	-8.595765797816736e-12	0.09676435137886168
2.955	-7.198763464822069e-12	0.08103800100978574
2.935	-7.887172842820579e-12	0.08878757079937573
2.915	-8.717011677561062e-12	0.09812924185945143
2.895	-6.034951525485344e-12	0.06793672416188734
2.875	-6.127275640489905e-12	0.06897603622728969
2.855	-8.419406587422538e-12	0.09477903849285711
2.835	-7.35717878517126e-12	0.08282131573503773
2.815	-7.1945850178489035e-12	0.08099096334954237
2.795	-7.075304267746113e-12	0.07964819474844667
2.775	-1.1279916933867211e-11	0.12698040772473473
2.755	-7.1131108330742096e-12	0.08007379124070627
2.735	-1.0308989860747528e-11	0.11605047656136291
2.715	-1.0378328095219567e-11	0.11683103171401102
2.695	-8.961479549991874e-12	0.10088126834146031
2.675	-9.049708166121356e-12	0.10187447651088162
2.655	-8.753436300787066e-12	0.09853928153754259
2.635	-1.0099553433624611e-11	0.11369280645932235
2.615	-1.4360435925047986e-11	0.16165846074562837
2.595	-1.130157432337886e-11	0.12722420953343294
2.575	-8.90991194968719e-12	0.100300760971551
2.555	-7.179882526437838e-12	0.08082545429793392
2.535	-9.17588204376159e-12	0.10329484250478925
2.515	-8.073188462265705e-12	0.09088158792191257
2.495	-8.136120358625558e-12	0.0915900255731396
2.475	-9.721316709247195e-12	0.10943491575325612
2.455	-1.1681132527598175e-11	0.13149697641723243
2.435	-9.803916994837044e-12	0.11036476461684899
2.415	-9.987173933317371e-12	0.11242772668501386
2.395	-1.2192443239756409e-11	0.1372529091146568
2.375	-1.0760729318167684e-11	0.12113580306020759
2.355	-1.0403586586342311e-11	0.1171153718842518
2.335	-1.0262687245690186e-11	0.11552923824257265
2.315	-9.820108141959724e-12	0.11054703178027077
2.295	-9.458946761274163e-12	0.10648136182518557
2.275	-1.2422246011157552e-11	0.13983984745647904
2.255	-1.178685881647129e-11	0.1326871595849846
2.235	-8.211087353570534e-12	0.09243394487146617
2.215	-1.0806681998698417e-11	0.1216531020921107
2.195	-9.061666934639198e-12	0.10200909889428962
2.175	-1.124848541064796e-11	0.12662657642817554
2.155	-1.0538692943047784e-11	0.11863629268191787
2.135	-8.598060525591871e-12	0.09679018361417087
2.115	-1.2306774722846378e-11	0.13853996277149258
2.095	-1.3126000297292396e-11	0.14776215811845966
2.075	-1.066209201609192e-11	0.12002542211432998
2.055	-1.1781432698943978e-11	0.13262607663375187
2.035	-1.4781449253180762e-11	0.1663978967164143
2.015	-1.2783607411772982e-11	0.14390776907816752
1.995	-1.0665444778035102e-11	0.12006316486377089
1.975	-9.642231455358297e-12	0.10854463634404565
1.955	-9.19727166996192e-12	0.10353563004532891
1.935	-1.1607219842210337e-11	0.13066492570430577
1.915	-8.436559623927786e-12	0.09497213384825055
1.895	-9.762779049161856e-12	0.10990166607229239
1.875	-7.975394451162764e-12	0.0897807000806551
1.855	-8.66468607387815e-12	0.0975402014853907
1.835	-9.376165088809933e-12	0.10554947105123112
1.815	-9.475451542066122e-12	0.10666715962907522
1.795	-1.0688389427536773e-11	0.12032145763010109
1.775	-1.3854556890435677e-11	0.15596367358974075
1.755	-1.4226307657208414e-11	0.16014855050093987
1.735	-1.1471173223155773e-11	0.1291334201747524
1.715	-1.2630230634706917e-11	0.1421811742990092
1.695	-1.0000620503313224e-11	0.11257909756394703
1.675	-1.12788834723656e-11	0.1269687738302999
1.655	-1.0284960667540759e-11	0.11577997485744249
1.635	-1.3017676896075723e-11	0.14654273870843504
1.615	-1.0700610801168176e-11	0.12045903621474584
1.595	-1.3092222543363479e-11	0.14738191480717766
1.575	-1.2655081526892058e-11	0.14246092604190708
1.555	-1.6326946580122018e-11	0.18379588660083152
1.535	-1.2600180778480218e-11	0.14184289671965225
1.515	-8.371363891724719e-12	0.09423821171871766
1.495	-1.3848635047630446e-11	0.15589701015433616
1.475	-1.0052250383960776e-11	0.11316030603683229
1.455	-1.043464359863485e-11	0.11746498723219627
1.435	-1.560270910346404e-11	0.17564299233620737
1.415	-9.489043490358297e-12	0.1068201670622002
1.395	-1.1564514859285327e-11	0.13018418669040271
1.375	-1.22689149760242e-11	0.1381137676039199
1.355	-1.0207360034403641e-11	0.11490640813765012
1.335	-1.2835136909326655e-11	0.1444878475173598
1.315	-1.3854434372805791e-11	0.15596229438290019
1.295	-1.4948085877348943e-11	0.16827376039544711
1.275	-1.3120618352958745e-11	0.14770157243419926
1.255	-1.6240380423914635e-11	0.1828213930939358
1.235	-1.05648055317137e-11	0.11893024760862402
1.215	-1.1728857575227824e-11	0.13203422735996764
1.195	-1.1364345487459581e-11	0.12793083778744027
1.175	-1.2893934251989485e-11	0.14514974162422511
1.155	-8.912721967258701e-12	0.10033239393294921
1.135	-1.2598028485139968e-11	0.1418186678988648
1.115	-1.2390618196419265e-11	0.13948380646482492
1.095	-1.5520065747942442e-11	0.17471265862529456
1.075	-1.0126042337194804e-11	0.11399099764239973
1.055	-1.2273864483120824e-11	0.13816948525085387
1.035	-9.263492880220674e-12	0.10428109619795944
1.015	-1.610900380565835e-11	0.1813424587498723
0.995	-1.6063995805224014e-11	0.1808357941813711
0.975	-1.8878446843792724e-11	0.21251866405479608
0.955	-1.7272500930292693e-11	0.19444019166216367
0.935	-2.7312381986862096e-11	0.30746125356762105
0.915	-1.4244846609267217e-11	0.16035724740048424
0.895	-8.643732083976337e-12	0.09730431799468844
0.875	-1.2327095066802837e-11	0.13876871317593492
0.855	-1.0999235917123976e-11	0.12382072222743824
0.835	-1.5581918330418648e-11	0.17540894621213618
0.815	-1.3102663494242647e-11	0.1474994507967992
0.795	-1.2538049984612613e-11	0.14114347724840753
0.775	-2.1759696075218037e-11	0.24495349529583899
0.755	-3.392610134398224e-11	0.381913289470705
0.735	-2.8912477791342905e-11	0.3254738700472312
0.715	-8.312713855762806e-11	0.9357797587450203
0.695	-1.5445622665508277e-10	1.7387463712077489
